ugriz~J092333.3-452716 140.8889583333333 -45.4545 -100.000 -100.000 16.343 0.004 15.518 0.005 15.078 0.005 14.758 0.006
ugriz~J120352.2-452937 180.96750000000003 -45.49369444444444 13.976 0.006 11.102 0.002 10.105 0.003 9.742 0.003 9.541 0.005
ugriz~J120340.0-452405 180.91675 -45.40138888888889 12.790 0.005 11.680 0.003 11.636 0.002 11.671 0.002 11.733 0.003
ugriz~J120427.2-452517 181.11350000000002 -45.42158333333333 16.295 0.020 12.893 0.003 11.692 0.003 11.156 0.004 10.857 0.006
ugriz~J120402.8-453434 181.012 -45.57619444444445 13.699 0.004 12.561 0.003 12.264 0.003 12.175 0.003 12.188 0.004
ugriz~J120334.9-452929 180.89562500000002 -45.49158333333333 14.511 0.005 13.075 0.004 12.401 0.003 12.070 0.006 11.912 0.006
ugriz~J120440.1-452840 181.16733333333335 -45.47788888888889 16.404 0.013 13.414 0.003 12.403 0.004 12.030 0.004 11.821 0.004
ugriz~J120338.3-453026 180.909625 -45.50727777777778 14.432 0.007 13.083 0.003 12.610 0.005 12.455 0.004 12.427 0.004
ugriz~J120447.8-452707 181.19949999999997 -45.452083333333334 14.954 0.011 13.422 0.007 12.853 0.006 12.610 0.009 12.481 0.006
ugriz~J120407.4-453516 181.03091666666668 -45.588 15.543 0.007 13.632 0.004 12.916 0.004 12.616 0.004 12.489 0.005
ugriz~J120350.8-452401 180.96183333333335 -45.4005 14.746 0.007 13.443 0.003 12.988 0.004 12.816 0.004 12.765 0.005
ugriz~J120423.6-453356 181.09858333333335 -45.56558333333333 16.861 0.033 14.057 0.007 13.047 0.004 12.682 0.004 12.482 0.005
ugriz~J120420.4-453401 181.08504166666668 -45.567083333333336 15.646 0.010 13.796 0.005 13.113 0.004 12.860 0.005 12.751 0.004
ugriz~J120354.2-452836 180.97604166666667 -45.47677777777778 17.094 0.047 14.164 0.005 13.139 0.004 12.767 0.006 12.561 0.005
ugriz~J120354.4-452840 180.97666666666666 -45.478 -100.000 -100.000 14.181 0.007 13.155 0.005 12.788 0.006 12.587 0.012
ugriz~J120420.8-452305 181.087 -45.38488888888889 16.776 0.022 14.228 0.007 13.252 0.005 12.812 0.005 12.588 0.005
ugriz~J120344.3-453049 180.93487500000003 -45.513777777777776 15.253 0.008 13.867 0.003 13.352 0.005 13.177 0.003 13.127 0.006
ugriz~J120428.7-452420 181.11983333333333 -45.40558333333333 15.995 0.012 14.104 0.007 13.403 0.005 13.118 0.004 12.989 0.005
ugriz~J120346.5-452523 180.9439166666667 -45.42319444444444 15.130 0.014 13.909 0.004 13.463 0.006 13.309 0.005 13.249 0.005
ugriz~J120405.2-453227 181.02179166666667 -45.54108333333333 15.309 0.006 14.107 0.004 13.614 0.007 13.425 0.004 13.370 0.007
ugriz~J120344.5-452613 180.9356666666667 -45.437194444444444 15.223 0.014 14.044 0.005 13.644 0.004 13.531 0.003 13.489 0.007
ugriz~J120356.7-452602 180.98658333333336 -45.43388888888889 15.211 0.014 14.021 0.007 13.661 0.005 13.532 0.006 13.497 0.008
ugriz~J120341.1-452852 180.92154166666668 -45.48119444444445 15.149 0.009 14.020 0.004 13.682 0.008 13.573 0.006 13.565 0.007
ugriz~J120342.0-453159 180.92512500000004 -45.53308333333333 15.207 0.006 14.071 0.003 13.718 0.007 13.607 0.004 13.599 0.010
ugriz~J120358.0-453450 180.99200000000002 -45.58077777777778 16.674 0.027 14.532 0.008 13.741 0.008 13.437 0.004 13.308 0.008
ugriz~J120349.0-452613 180.95416666666668 -45.437194444444444 15.337 0.010 14.163 0.006 13.804 0.006 13.677 0.007 13.657 0.006
ugriz~J120410.2-453357 181.04270833333334 -45.565888888888885 15.537 0.009 14.286 0.005 13.840 0.007 13.686 0.005 13.645 0.006
ugriz~J120433.5-452813 181.13995833333334 -45.4705 17.032 0.086 14.726 0.010 13.888 0.008 13.558 0.004 13.399 0.006
ugriz~J120417.6-452400 181.07354166666667 -45.400083333333335 15.450 0.007 14.299 0.007 13.914 0.008 13.789 0.004 13.746 0.007
ugriz~J120354.8-452351 180.97862500000002 -45.39758333333333 17.003 0.036 14.847 0.008 14.098 0.009 13.857 0.006 13.766 0.007
ugriz~J120403.7-452805 181.01558333333332 -45.46827777777778 16.012 0.015 14.741 0.009 14.279 0.010 14.109 0.008 14.063 0.008
ugriz~J120539.1-453029 181.41304166666671 -45.50827777777778 15.676 0.011 13.155 0.002 12.274 0.002 11.934 0.003 11.743 0.004
ugriz~J120440.1-452840 181.16725000000002 -45.478 16.320 0.033 13.409 0.005 12.402 0.004 12.021 0.004 11.809 0.006
ugriz~J120541.6-453156 181.42358333333334 -45.53227777777778 14.540 0.005 13.317 0.003 12.934 0.002 12.803 0.002 12.765 0.003
ugriz~J120524.3-453135 181.35158333333334 -45.52638888888889 13.788 0.005 12.800 0.003 12.975 0.002 13.152 0.002 13.257 0.003
ugriz~J120527.6-453232 181.36525 -45.54238888888889 15.575 0.008 13.815 0.002 13.138 0.002 12.878 0.002 12.743 0.003
ugriz~J120438.9-453802 181.16220833333333 -45.63388888888889 14.963 0.050 13.765 0.006 13.343 0.003 13.200 0.005 13.175 0.005
ugriz~J120508.4-453539 181.28504166666667 -45.59427777777778 15.212 0.005 13.834 0.002 13.370 0.002 13.227 0.002 13.179 0.003
ugriz~J120548.1-453238 181.45075000000003 -45.544 15.749 0.008 14.030 0.004 13.377 0.003 13.111 0.004 12.982 0.006
ugriz~J120504.0-453054 181.26675000000003 -45.51508333333334 15.261 0.006 13.911 0.002 13.416 0.002 13.240 0.002 13.171 0.003
ugriz~J120452.1-453041 181.21708333333333 -45.51138888888889 16.085 0.024 14.300 0.001 13.607 0.002 13.354 0.002 13.226 0.003
ugriz~J120436.9-454000 181.15379166666665 -45.666777777777774 15.014 0.011 13.947 0.007 13.630 0.003 13.507 0.005 13.495 0.005
ugriz~J120456.5-453350 181.23554166666665 -45.56408333333333 15.375 0.004 14.121 0.002 13.692 0.002 13.550 0.002 13.503 0.003
ugriz~J120530.3-453538 181.37658333333337 -45.594 15.511 0.007 14.163 0.002 13.705 0.002 13.566 0.002 13.525 0.004
ugriz~J120530.1-453554 181.3757916666667 -45.59838888888889 16.047 0.006 14.377 0.002 13.770 0.002 13.551 0.003 13.445 0.005
ugriz~J120522.1-453643 181.34208333333336 -45.61208333333334 17.509 0.022 14.845 0.003 13.831 0.003 13.401 0.003 13.153 0.005
ugriz~J120544.2-453808 181.43425 -45.63558333333333 17.887 0.020 15.114 0.007 13.939 0.004 13.438 0.003 13.199 0.005
ugriz~J120455.1-453030 181.22958333333332 -45.5085 15.781 0.010 14.509 0.002 14.029 0.002 13.860 0.002 13.795 0.004
ugriz~J120444.5-453703 181.18570833333334 -45.617583333333336 18.117 0.051 15.378 0.003 14.082 0.006 12.957 0.004 12.454 0.007
ugriz~J120542.3-454010 181.42654166666668 -45.66958333333333 17.787 0.098 15.121 0.003 14.140 0.002 13.775 0.003 13.578 0.005
ugriz~J120519.7-453448 181.33245833333336 -45.580194444444444 17.408 0.019 15.040 0.001 14.181 0.003 13.851 0.003 13.665 0.005
ugriz~J120438.2-452812 181.15954166666668 -45.470083333333335 16.855 0.026 14.929 0.005 14.224 0.005 13.926 0.006 13.803 0.009
ugriz~J120527.7-453511 181.36562500000002 -45.58638888888889 17.019 0.049 15.075 0.007 14.320 0.002 14.048 0.004 13.898 0.006
ugriz~J120452.8-453710 181.22016666666664 -45.61969444444445 16.036 0.010 14.797 0.008 14.401 0.006 14.282 0.006 14.257 0.005
ugriz~J120446.5-453754 181.1940416666667 -45.63188888888889 17.374 0.063 15.244 0.005 14.443 0.003 14.172 0.003 14.036 0.004
ugriz~J120502.2-453836 181.25954166666668 -45.6435 15.917 0.008 14.867 0.003 14.450 0.002 14.292 0.003 14.236 0.005
ugriz~J120527.1-452746 181.36300000000003 -45.46277777777778 15.927 0.006 14.822 0.006 14.483 0.005 14.342 0.007 14.313 0.008
ugriz~J120547.8-453138 181.44933333333336 -45.527388888888886 16.299 0.012 14.937 0.003 14.485 0.002 14.328 0.005 14.288 0.007
ugriz~J120456.8-453600 181.23695833333332 -45.6 16.146 0.008 14.938 0.003 14.505 0.004 14.352 0.003 14.285 0.005
ugriz~J120552.6-453711 181.4691666666667 -45.61988888888889 16.305 0.017 14.970 0.003 14.506 0.003 14.310 0.006 14.243 0.013
ugriz~J120446.4-454007 181.1935 -45.66869444444444 16.896 0.031 15.155 0.004 14.508 0.002 14.289 0.004 14.214 0.004
ugriz~J120457.1-453558 181.23799999999997 -45.5995 16.162 0.020 14.943 0.003 14.512 0.002 14.362 0.002 14.299 0.004
ugriz~J120507.5-453840 181.2812916666667 -45.6445 16.377 0.008 15.091 0.003 14.557 0.002 14.355 0.002 14.271 0.004
ugriz~J120539.1-453818 181.41312500000004 -45.63838888888889 16.628 0.014 15.237 0.005 14.702 0.005 14.511 0.005 14.438 0.005
ugriz~J120452.0-453128 181.21670833333334 -45.52458333333333 17.686 0.020 15.588 0.003 14.778 0.003 14.441 0.003 14.254 0.005
ugriz~J120507.7-453212 181.28245833333335 -45.53688888888889 16.883 0.009 15.351 0.002 14.783 0.002 14.581 0.002 14.479 0.004
ugriz~J120549.9-453443 181.45795833333335 -45.578694444444444 16.744 0.011 15.351 0.006 14.825 0.007 14.603 0.008 14.517 0.017
ugriz~J120550.1-453438 181.458875 -45.57738888888889 16.763 0.014 15.365 0.006 14.836 0.008 14.626 0.007 14.547 0.010
ugriz~J120547.5-453921 181.448 -45.656 16.403 0.066 15.262 0.004 14.862 0.003 14.719 0.004 14.683 0.008
ugriz~J120449.6-453643 181.20683333333335 -45.612 16.855 0.006 15.464 0.003 14.965 0.002 14.808 0.005 14.757 0.008
ugriz~J120510.7-452757 181.29470833333338 -45.466 17.137 0.024 15.617 0.005 15.070 0.002 14.848 0.005 14.755 0.007
ugriz~J120535.7-453732 181.399 -45.62569444444444 16.634 0.010 15.470 0.004 15.071 0.002 14.934 0.003 14.871 0.008
ugriz~J120524.7-453251 181.35295833333333 -45.547694444444446 16.634 0.008 15.415 0.003 15.073 0.003 14.979 0.004 14.961 0.006
ugriz~J120449.6-453545 181.20679166666667 -45.59608333333333 18.620 0.059 16.061 0.005 15.090 0.003 14.714 0.003 14.496 0.005
ugriz~J120533.0-453033 181.38758333333334 -45.509388888888886 17.095 0.011 15.627 0.007 15.101 0.005 14.909 0.003 14.834 0.006
ugriz~J120457.1-453506 181.23791666666665 -45.58519444444445 16.677 0.018 15.521 0.004 15.104 0.002 14.955 0.003 14.900 0.007
ugriz~J120533.0-453039 181.3877916666667 -45.511 17.082 0.018 15.645 0.009 15.118 0.008 14.929 0.005 14.858 0.009
ugriz~J120544.9-452812 181.43737500000003 -45.470194444444445 16.653 0.013 15.489 0.005 15.141 0.004 15.000 0.005 14.970 0.007
ugriz~J120528.8-453916 181.37004166666668 -45.6545 17.734 0.035 15.952 0.009 15.211 0.003 14.925 0.003 14.781 0.006
ugriz~J120547.1-453750 181.4464166666667 -45.630694444444444 17.717 0.115 15.939 0.006 15.224 0.006 14.905 0.005 14.760 0.010
ugriz~J120506.1-453654 181.27558333333334 -45.61508333333334 16.845 0.011 15.661 0.004 15.233 0.002 15.085 0.005 15.022 0.008
ugriz~J120448.4-453342 181.20175 -45.56188888888889 17.478 0.026 15.861 0.003 15.249 0.003 15.042 0.004 14.951 0.011
ugriz~J120511.1-453350 181.2962916666667 -45.56408333333333 16.739 0.008 15.598 0.003 15.251 0.003 15.161 0.004 15.134 0.006
ugriz~J120504.1-453945 181.2674166666667 -45.66258333333333 17.928 0.035 16.046 0.007 15.272 0.007 14.964 0.007 14.817 0.010
ugriz~J120514.5-454019 181.31070833333334 -45.672 17.171 0.013 15.822 0.005 15.298 0.003 15.103 0.006 15.037 0.009
ugriz~J120457.5-453818 181.23975000000002 -45.63838888888889 16.822 0.013 15.704 0.003 15.303 0.003 15.164 0.004 15.123 0.006
ugriz~J120457.8-453817 181.24083333333334 -45.63827777777778 16.731 -100.000 15.709 0.005 15.309 0.006 15.164 0.006 15.118 0.007
ugriz~J120517.3-453745 181.32216666666667 -45.62927777777778 17.239 0.017 15.848 0.005 15.309 0.003 15.118 0.004 15.055 0.008
ugriz~J120507.9-452745 181.28316666666666 -45.462694444444445 17.262 0.016 15.872 0.009 15.317 0.006 15.037 0.008 14.930 0.008
ugriz~J120541.3-453458 181.42216666666667 -45.582888888888895 16.376 0.010 15.227 0.005 15.344 0.005 15.488 0.004 15.557 0.013
ugriz~J120503.6-452755 181.26525 -45.465500000000006 18.784 0.080 16.279 0.006 15.398 0.004 15.055 0.005 14.868 0.009
ugriz~J120500.7-452821 181.25320833333333 -45.47258333333333 17.239 0.022 15.921 0.005 15.410 0.006 15.230 0.005 15.173 0.009
ugriz~J120527.3-454020 181.36395833333336 -45.67227777777777 17.211 0.018 15.896 0.005 15.410 0.004 15.216 0.004 15.162 0.009
ugriz~J120509.3-453008 181.28883333333334 -45.50227777777778 17.327 0.019 15.932 0.004 15.410 0.003 15.225 0.003 15.130 0.008
ugriz~J120529.5-453012 181.37312500000004 -45.50358333333333 18.680 0.033 16.317 0.005 15.415 0.003 15.021 0.003 14.803 0.008
ugriz~J120519.0-452900 181.32945833333335 -45.4835 17.155 0.009 15.906 0.004 15.447 0.002 15.261 0.005 15.186 0.009
ugriz~J120506.0-453103 181.27500000000003 -45.5175 17.329 0.036 15.949 0.004 15.449 0.002 15.278 0.004 15.210 0.007
ugriz~J120518.2-453356 181.32616666666667 -45.565777777777775 17.478 0.016 16.072 0.006 15.479 0.008 15.247 0.007 15.121 0.020
ugriz~J120452.4-453423 181.2185 -45.57308333333334 17.596 0.028 16.052 0.004 15.482 0.003 15.274 0.004 15.184 0.010
ugriz~J120517.0-452925 181.32104166666667 -45.49027777777778 17.622 0.016 16.073 0.005 15.512 0.003 15.318 0.005 15.258 0.009
ugriz~J120529.1-454047 181.37150000000003 -45.67977777777777 17.305 0.017 16.063 0.008 15.542 0.004 15.320 0.007 15.244 0.020
ugriz~J120453.0-452849 181.22095833333333 -45.48027777777778 17.799 0.046 16.221 0.005 15.582 0.004 15.360 0.005 15.256 0.007
ugriz~J120520.7-453802 181.33658333333335 -45.634 17.815 0.017 16.244 0.007 15.595 0.004 15.367 0.005 15.258 0.009
ugriz~J120503.7-453415 181.26579166666667 -45.571000000000005 17.287 0.010 16.082 0.004 15.616 0.003 15.446 0.005 15.375 0.013
ugriz~J120504.3-453416 181.26791666666668 -45.57119444444445 17.295 0.025 16.084 0.005 15.623 0.005 15.457 0.008 15.375 0.010
ugriz~J120503.6-453636 181.26533333333333 -45.610194444444446 17.237 0.018 16.059 0.004 15.628 0.003 15.466 0.005 15.382 0.022
ugriz~J120444.4-454022 181.18537500000002 -45.672777777777775 17.241 0.016 16.046 0.005 15.632 0.005 15.480 0.004 15.435 0.016
ugriz~J120447.5-453322 181.198 -45.55619444444444 17.578 0.045 16.183 0.004 15.662 0.004 15.499 0.003 15.444 0.007
ugriz~J120457.4-453226 181.23920833333332 -45.54069444444444 17.904 0.018 16.316 0.005 15.697 0.005 15.479 0.004 15.363 0.009
ugriz~J120457.2-453431 181.23841666666667 -45.57527777777778 17.673 0.048 16.297 0.005 15.740 0.007 15.540 0.010 15.446 0.013
ugriz~J120514.4-453337 181.31020833333332 -45.56038888888889 17.846 0.023 16.310 0.004 15.741 0.004 15.544 0.006 15.459 0.006
ugriz~J120520.0-452813 181.3334166666667 -45.47038888888889 17.495 0.014 16.231 0.004 15.752 0.004 15.554 0.007 15.487 0.012
ugriz~J120459.8-453410 181.24933333333334 -45.569500000000005 18.245 0.075 16.476 0.007 15.756 0.006 15.439 0.005 15.264 0.009
ugriz~J120504.6-453732 181.26916666666668 -45.62558333333333 17.920 0.028 16.374 0.003 15.793 0.004 15.608 0.006 15.520 0.008
ugriz~J120530.6-453150 181.37787500000005 -45.53069444444444 18.708 0.047 16.624 0.007 15.826 0.005 15.480 0.007 15.307 0.013
ugriz~J120528.7-454024 181.36979166666669 -45.6735 18.760 0.044 16.645 0.007 15.849 0.006 15.557 0.007 15.448 0.009
ugriz~J120458.3-453334 181.2432916666667 -45.5595 17.382 0.057 16.247 0.006 15.861 0.003 15.743 0.007 15.712 0.013
ugriz~J120459.5-453925 181.24808333333334 -45.657 18.199 0.050 16.536 0.008 15.867 0.004 15.637 0.005 15.545 0.013
ugriz~J120524.4-452809 181.35170833333336 -45.469277777777776 18.295 0.054 16.550 0.009 15.878 0.006 15.652 0.005 15.546 0.010
ugriz~J120448.5-453434 181.20241666666666 -45.57627777777778 17.761 0.014 16.424 0.007 15.892 0.004 15.680 0.006 15.609 0.010
ugriz~J120458.6-452934 181.24454166666666 -45.49288888888889 17.598 0.013 16.354 0.009 15.895 0.005 15.727 0.007 15.656 0.008
ugriz~J120523.0-453152 181.34595833333336 -45.531277777777774 18.482 0.042 16.587 0.009 15.905 0.006 15.695 0.005 15.610 0.016
ugriz~J120456.3-452831 181.23479166666667 -45.475500000000004 17.780 0.025 16.454 0.005 15.940 0.005 15.739 0.005 15.659 0.010
ugriz~J120443.6-453435 181.18175000000002 -45.57658333333334 17.561 0.025 16.387 0.008 15.942 0.004 15.775 0.009 15.740 0.010
ugriz~J120542.2-452920 181.4260416666667 -45.48908333333333 17.598 0.038 16.383 0.005 15.978 0.005 15.829 0.009 15.791 0.013
ugriz~J120539.1-453718 181.4129166666667 -45.621694444444444 17.909 0.030 16.591 0.007 16.094 0.004 15.941 0.007 15.872 0.015
ugriz~J120528.0-453754 181.36700000000002 -45.63188888888889 18.342 0.029 16.787 0.009 16.132 0.010 15.889 0.007 15.758 0.014
ugriz~J120524.7-452854 181.353 -45.48188888888889 18.830 0.076 16.923 0.010 16.136 0.005 15.851 0.006 15.707 0.016
ugriz~J120522.6-452944 181.3445 -45.49577777777778 17.764 0.018 16.613 0.004 16.138 0.006 15.952 0.007 15.852 0.014
ugriz~J120520.5-453628 181.3355 -45.60788888888889 17.742 0.026 16.587 0.008 16.165 0.006 15.966 0.006 15.887 0.012
ugriz~J120444.7-453351 181.1865 -45.56419444444444 18.201 0.053 16.796 0.006 16.193 0.005 15.993 0.010 15.932 0.019
ugriz~J120452.1-453730 181.21729166666668 -45.625 18.265 0.041 16.811 0.008 16.239 0.007 16.033 0.007 15.980 0.036
ugriz~J120532.3-454000 181.38479166666667 -45.666888888888884 18.458 0.068 16.863 0.007 16.288 0.005 16.095 0.006 16.011 0.009
ugriz~J120539.2-453006 181.4135 -45.501777777777775 18.141 0.021 16.787 0.006 16.330 0.006 16.151 0.008 16.181 0.016
ugriz~J120526.4-452911 181.36033333333336 -45.48638888888889 17.972 0.022 16.811 0.009 16.353 0.010 16.172 0.008 16.085 0.016
ugriz~J120504.6-453348 181.26925 -45.5635 18.206 0.049 16.891 0.006 16.366 0.007 16.174 0.006 16.093 0.018
ugriz~J120451.7-452907 181.21554166666667 -45.48538888888889 18.609 0.025 17.001 0.007 16.367 0.005 16.114 0.008 15.995 0.019
ugriz~J120530.1-453930 181.37554166666666 -45.6585 18.007 0.054 16.845 0.009 16.369 0.006 16.192 0.006 16.118 0.021
ugriz~J120501.1-453728 181.25495833333335 -45.624583333333334 18.874 0.043 17.127 0.008 16.428 0.005 16.153 0.009 15.992 0.016
ugriz~J120531.2-453028 181.38000000000002 -45.507888888888886 17.774 0.017 16.711 0.008 16.465 0.010 16.399 0.007 16.389 0.023
ugriz~J120523.7-453318 181.34875000000002 -45.55508333333333 18.158 0.032 16.994 0.010 16.543 0.009 16.378 0.009 16.332 0.019
ugriz~J120448.8-452834 181.20333333333332 -45.47627777777778 19.016 0.128 17.414 0.010 16.729 0.007 16.456 0.008 16.320 0.013
ugriz~J144515.1-452531 221.31300000000002 -45.42527777777777 10.675 0.005 9.443 0.003 9.362 0.003 9.405 0.002 9.460 0.002
ugriz~J144552.0-451527 221.46670833333332 -45.257694444444446 11.958 0.005 10.806 0.003 10.679 0.002 10.676 0.002 10.714 0.001
ugriz~J144504.6-452034 221.26925 -45.34277777777778 13.124 0.005 11.889 0.003 11.490 0.003 11.361 0.003 11.327 0.003
ugriz~J144524.0-451854 221.3502916666667 -45.315083333333334 15.872 0.018 12.738 0.005 11.579 0.003 11.072 0.004 10.778 0.006
ugriz~J144535.5-451721 221.39791666666667 -45.28927777777778 15.392 0.013 12.938 0.004 12.047 0.004 11.697 0.003 11.499 0.005
ugriz~J144602.8-451718 221.51166666666668 -45.28838888888889 14.208 0.005 12.784 0.005 12.317 0.003 12.153 0.004 12.106 0.003
ugriz~J144528.6-452509 221.36920833333335 -45.41927777777777 14.235 0.006 13.104 0.004 12.746 0.005 12.643 0.003 12.628 0.004
ugriz~J144542.0-451428 221.42529166666668 -45.241194444444446 14.315 0.010 12.990 0.004 12.853 0.006 12.821 0.005 12.835 0.003
ugriz~J144605.1-451913 221.521375 -45.3205 -100.000 -100.000 13.435 0.009 12.903 0.005 12.694 0.004 12.608 0.005
ugriz~J144604.8-451913 221.5201666666667 -45.32027777777778 14.950 0.009 13.456 0.005 12.923 0.004 12.715 0.003 12.630 0.005
ugriz~J144544.3-452318 221.43475 -45.3885 14.710 0.011 13.408 0.004 12.959 0.005 12.815 0.002 12.774 0.004
ugriz~J144541.3-451601 221.42229166666667 -45.26708333333333 16.751 0.052 13.969 0.008 12.983 0.004 12.601 0.004 12.374 0.006
ugriz~J144602.8-451617 221.5120416666667 -45.27158333333333 16.399 0.033 14.017 0.008 13.061 0.005 12.642 0.005 12.406 0.004
ugriz~J144526.3-452256 221.35991666666666 -45.38227777777778 16.615 0.026 14.045 0.008 13.152 0.004 12.840 0.004 12.655 0.005
ugriz~J144513.7-452014 221.30733333333333 -45.33738888888889 15.486 0.027 13.831 0.006 13.160 0.004 12.885 0.003 12.752 0.004
ugriz~J144601.6-452102 221.5066666666667 -45.35077777777778 16.547 0.039 14.056 0.006 13.163 0.007 12.768 0.006 12.562 0.006
ugriz~J144548.4-451749 221.45166666666665 -45.29719444444444 17.624 0.032 14.575 0.010 13.364 0.003 12.800 0.008 12.484 0.007
ugriz~J144603.5-451950 221.51495833333334 -45.33077777777778 15.634 0.016 14.031 0.008 13.453 0.004 13.249 0.002 13.162 0.006
ugriz~J144556.7-452713 221.48633333333333 -45.45377777777778 15.309 0.019 13.925 0.008 13.459 0.008 13.281 0.003 13.247 0.004
ugriz~J144507.4-451512 221.28120833333332 -45.25358333333333 15.087 0.008 13.714 0.006 13.474 0.005 13.436 0.003 13.435 0.005
ugriz~J144521.6-452142 221.34 -45.36188888888889 16.173 0.022 14.195 0.007 13.504 0.005 13.265 0.006 13.140 0.005
ugriz~J144603.4-452550 221.51425000000003 -45.43058333333333 16.676 0.048 14.341 0.008 13.529 0.007 13.194 0.004 13.033 0.007
ugriz~J144505.6-451748 221.2735 -45.29669444444444 15.577 0.013 14.246 0.008 13.747 0.007 13.572 0.007 13.507 0.004
ugriz~J144540.9-451707 221.42054166666668 -45.2855 15.643 0.014 14.339 0.009 13.878 0.008 13.695 0.004 13.627 0.004
ugriz~J144555.2-452459 221.48008333333334 -45.416583333333335 15.693 0.014 14.411 0.009 13.961 0.009 13.796 0.005 13.745 0.006
ugriz~J144503.5-452351 221.26466666666667 -45.3975 15.684 0.026 14.476 0.008 14.061 0.008 13.932 0.008 13.911 0.005
ugriz~J144621.3-453236 221.589125 -45.5435 14.776 0.007 12.272 0.003 11.365 0.003 11.030 0.003 10.833 0.002
ugriz~J144556.0-453318 221.48333333333335 -45.55519444444444 15.079 0.075 12.437 0.004 11.484 0.003 11.141 0.003 10.956 0.004
ugriz~J144643.1-452737 221.67983333333336 -45.46038888888889 16.608 0.016 13.033 0.003 11.733 0.004 11.094 0.004 10.713 0.003
ugriz~J144554.1-453139 221.47575 -45.52758333333333 15.285 0.009 12.771 0.003 11.860 0.003 11.503 0.003 11.313 0.005
ugriz~J144635.1-452700 221.6465416666667 -45.45019444444445 16.031 0.009 12.957 0.003 11.893 0.003 11.493 0.003 11.254 0.005
ugriz~J144625.1-452848 221.60479166666667 -45.48019444444444 15.940 0.011 12.984 0.002 11.909 0.003 11.478 0.003 11.226 0.005
ugriz~J144609.0-453200 221.53770833333334 -45.53358333333333 15.688 0.011 12.956 0.003 11.991 0.003 11.637 0.003 11.432 0.004
ugriz~J144646.8-452957 221.6950416666667 -45.49919444444445 15.693 0.036 13.039 0.008 11.994 0.003 11.573 0.004 11.363 0.007
ugriz~J144623.0-453519 221.59604166666668 -45.58869444444445 13.655 0.006 12.419 0.004 12.037 0.003 11.902 0.003 11.875 0.004
ugriz~J144628.7-452831 221.61991666666668 -45.475388888888894 16.384 0.010 13.376 0.002 12.274 0.003 11.814 0.003 11.541 0.005
ugriz~J144656.8-453548 221.73695833333335 -45.596694444444445 15.896 0.097 13.392 0.004 12.326 0.004 11.880 0.005 11.693 0.011
ugriz~J144645.5-453615 221.68995833333335 -45.60438888888889 14.873 0.007 13.171 0.003 12.354 0.006 11.941 0.005 11.746 0.007
ugriz~J144645.3-453619 221.68891666666667 -45.60538888888889 14.867 0.005 13.177 0.002 12.368 0.006 11.959 0.006 11.770 0.007
ugriz~J144635.4-452418 221.64758333333333 -45.405 15.483 0.009 13.322 0.002 12.505 0.003 12.155 0.004 11.972 0.004
ugriz~J144605.3-453258 221.5222916666667 -45.54958333333333 14.268 0.006 12.996 0.004 12.585 0.003 12.449 0.002 12.415 0.003
ugriz~J144633.2-452715 221.63841666666667 -45.45427777777778 16.063 0.029 13.599 0.004 12.588 0.003 12.160 0.004 11.910 0.005
ugriz~J144655.2-452455 221.73020833333337 -45.415388888888884 16.511 0.059 13.840 0.003 12.896 0.003 12.513 0.004 12.303 0.005
ugriz~J144619.2-452643 221.580125 -45.445388888888886 15.644 0.009 13.775 0.002 13.145 0.003 12.958 0.002 12.875 0.002
ugriz~J144625.1-453435 221.60475000000002 -45.57638888888889 16.933 0.016 14.217 0.004 13.175 0.003 12.716 0.003 12.466 0.005
ugriz~J144617.9-452727 221.57483333333337 -45.4575 16.617 0.010 14.126 0.003 13.255 0.003 12.942 0.003 12.762 0.004
ugriz~J144625.6-452908 221.60675000000003 -45.48569444444445 14.919 0.006 13.665 0.002 13.289 0.003 13.176 0.003 13.149 0.003
ugriz~J144625.5-453539 221.6064166666667 -45.59419444444445 15.243 0.010 13.886 0.007 13.386 0.004 13.194 0.004 13.130 0.005
ugriz~J144610.8-452651 221.54508333333337 -45.4475 15.909 0.009 14.071 0.003 13.405 0.003 13.178 0.002 13.072 0.003
ugriz~J144611.1-453235 221.54645833333336 -45.54308333333333 17.160 0.027 14.430 0.004 13.424 0.004 13.038 0.004 12.827 0.005
ugriz~J144621.4-452358 221.58925000000002 -45.399499999999996 15.366 0.006 13.924 0.003 13.435 0.003 13.250 0.003 13.187 0.003
ugriz~J144625.9-453541 221.60812500000003 -45.59488888888889 15.310 0.012 13.949 0.006 13.446 0.005 13.254 0.005 13.190 0.004
ugriz~J144556.7-452713 221.48637500000004 -45.45377777777778 15.324 0.006 13.931 0.003 13.453 0.003 13.297 0.002 13.244 0.003
ugriz~J144619.0-452958 221.579375 -45.4995 16.714 0.010 14.390 0.004 13.488 0.003 13.113 0.002 12.900 0.005
ugriz~J144625.3-453535 221.60575000000003 -45.59308333333333 15.278 0.018 13.972 0.007 13.507 0.006 13.339 0.005 13.300 0.006
ugriz~J144603.4-452550 221.51429166666668 -45.43058333333333 16.569 0.012 14.357 0.002 13.530 0.003 13.203 0.002 13.027 0.004
ugriz~J144603.6-453454 221.51529166666668 -45.58177777777778 17.581 0.019 14.691 0.005 13.632 0.003 13.201 0.003 12.968 0.006
ugriz~J144627.8-452341 221.6160416666667 -45.394888888888886 17.703 0.025 14.919 0.005 13.637 0.004 12.946 0.006 12.641 0.006
